seed,date,seed-date,time,model,N,results_summary,diagnose,fit_time
4250,240223,240223-4250,2402231213,STAN,700,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -4080.540000  0.048314   1.981980 -4084.180000 -4080.190000   
alpha         4948.040000  1.153630  60.352500  4851.290000  4946.500000   
beta_tv          0.308958  0.000095   0.006771     0.297742     0.309025   
beta_lnl         0.051191  0.000203   0.013661     0.028967     0.051285   
beta_social      0.199255  0.000218   0.013930     0.176099     0.199195   
beta_display     0.235083  0.000391   0.022903     0.198048     0.235137   
beta_email       0.165426  0.000391   0.024823     0.123848     0.165232   
beta_search      0.157175  0.000502   0.033093     0.104873     0.157000   
sigma          204.471000  0.081545   5.543590   195.565000   204.312000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -4077.920000  1682.86  115.740  1.001620  
alpha         5047.580000  2736.91  188.233  0.999536  
beta_tv          0.320110  5085.61  349.767  1.000180  
beta_lnl         0.073111  4527.63  311.391  0.999995  
beta_social      0.221875  4082.52  280.779  0.999360  
beta_display     0.272938  3430.58  235.941  0.999867  
beta_email       0.206382  4029.67  277.144  0.999697  
beta_search      0.212377  4346.18  298.912  0.999934  
sigma          213.683000  4621.57  317.852  0.999528  ","Processing csv files: ./stan_outputs/seed-4250-N-700\mmm_model-20240223121308_1.csv, ./stan_outputs/seed-4250-N-700\mmm_model-20240223121308_2.csv, ./stan_outputs/seed-4250-N-700\mmm_model-20240223121308_3.csv, ./stan_outputs/seed-4250-N-700\mmm_model-20240223121308_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",11.958129167556763
4250,240223,240223-4250,2402231213,STAN,800,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -4668.890000  0.049223   2.119590 -4672.880000 -4668.510000   
alpha         4903.480000  1.101000  56.290000  4812.760000  4902.830000   
beta_tv          0.302097  0.000094   0.006377     0.291387     0.302131   
beta_lnl         0.055423  0.000208   0.012869     0.034029     0.055301   
beta_social      0.214655  0.000200   0.012705     0.193503     0.214933   
beta_display     0.256245  0.000362   0.021341     0.221753     0.256086   
beta_email       0.144654  0.000375   0.023649     0.105713     0.145050   
beta_search      0.163886  0.000496   0.031701     0.112386     0.164372   
sigma          206.118000  0.080203   5.208940   197.830000   205.986000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -4666.180000  1854.24  115.371  1.000970  
alpha         4998.460000  2613.87  162.635  1.000410  
beta_tv          0.312528  4599.08  286.155  0.999792  
beta_lnl         0.076583  3829.92  238.298  1.000090  
beta_social      0.235563  4053.91  252.234  0.999880  
beta_display     0.291353  3483.48  216.742  0.999758  
beta_email       0.183632  3966.95  246.824  1.000170  
beta_search      0.215564  4078.28  253.751  1.000500  
sigma          214.733000  4218.05  262.447  0.999818  ","Processing csv files: ./stan_outputs/seed-4250-N-800\mmm_model-20240223121320_1.csv, ./stan_outputs/seed-4250-N-800\mmm_model-20240223121320_2.csv, ./stan_outputs/seed-4250-N-800\mmm_model-20240223121320_3.csv, ./stan_outputs/seed-4250-N-800\mmm_model-20240223121320_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",11.066534042358398
4250,240223,240223-4250,2402231213,STAN,900,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -5197.460000  0.046621   2.055760 -5201.280000 -5197.090000   
alpha         5008.050000  0.897657  49.117800  4927.530000  5007.470000   
beta_tv          0.290988  0.000082   0.005554     0.281948     0.290939   
beta_lnl         0.058442  0.000175   0.011707     0.039778     0.058387   
beta_social      0.206048  0.000179   0.011567     0.187288     0.206049   
beta_display     0.251367  0.000315   0.019074     0.219755     0.251333   
beta_email       0.165723  0.000326   0.020067     0.132485     0.166008   
beta_search      0.070530  0.000424   0.027640     0.024901     0.070284   
sigma          193.787000  0.072901   4.653020   186.347000   193.756000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -5194.750000  1944.42  103.752  1.000680  
alpha         5091.160000  2994.04  159.759  1.000370  
beta_tv          0.300343  4588.62  244.844  0.999292  
beta_lnl         0.077858  4468.60  238.440  0.999304  
beta_social      0.225168  4159.11  221.926  1.000520  
beta_display     0.282232  3662.88  195.447  0.999322  
beta_email       0.198044  3792.29  202.353  1.000100  
beta_search      0.116028  4245.61  226.541  1.000640  
sigma          201.399000  4073.81  217.374  0.999532  ","Processing csv files: ./stan_outputs/seed-4250-N-900\mmm_model-20240223121332_1.csv, ./stan_outputs/seed-4250-N-900\mmm_model-20240223121332_2.csv, ./stan_outputs/seed-4250-N-900\mmm_model-20240223121332_3.csv, ./stan_outputs/seed-4250-N-900\mmm_model-20240223121332_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",13.132652521133423
4250,240223,240223-4250,2402231213,STAN,1000,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -5821.130000  0.045009   2.026970 -5824.910000 -5820.820000   
alpha         5031.980000  0.984523  47.093100  4954.540000  5032.690000   
beta_tv          0.307348  0.000092   0.005587     0.297815     0.307425   
beta_lnl         0.045036  0.000180   0.011562     0.025524     0.045147   
beta_social      0.184700  0.000191   0.011288     0.166388     0.184630   
beta_display     0.243604  0.000330   0.018593     0.213058     0.243442   
beta_email       0.141052  0.000368   0.020356     0.108173     0.140986   
beta_search      0.110884  0.000506   0.027903     0.066073     0.110804   
sigma          203.297000  0.072967   4.508140   196.029000   203.170000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -5818.410000  2028.16  123.061  1.002980  
alpha         5108.900000  2288.03  138.829  1.000840  
beta_tv          0.316507  3694.68  224.178  1.000640  
beta_lnl         0.064147  4125.61  250.325  1.000340  
beta_social      0.203318  3488.82  211.687  0.999796  
beta_display     0.274334  3167.41  192.185  0.999680  
beta_email       0.174690  3056.62  185.463  0.999909  
beta_search      0.156841  3035.30  184.169  0.999937  
sigma          210.836000  3817.21  231.613  1.000320  ","Processing csv files: ./stan_outputs/seed-4250-N-1000\mmm_model-20240223121345_1.csv, ./stan_outputs/seed-4250-N-1000\mmm_model-20240223121345_2.csv, ./stan_outputs/seed-4250-N-1000\mmm_model-20240223121345_3.csv, ./stan_outputs/seed-4250-N-1000\mmm_model-20240223121345_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",13.502442836761475
7633,240223,240223-7633,2402231214,STAN,100,"                     Mean      MCSE      StdDev           5%          50%  \
lp__          -581.269000  0.050012    2.044690  -585.022000  -580.896000   
alpha         4357.060000  4.542590  184.174000  4061.800000  4349.460000   
beta_tv          0.325141  0.000271    0.017072     0.297351     0.324952   
beta_lnl         0.163627  0.000625    0.034725     0.107380     0.163100   
beta_social      0.232588  0.000666    0.034676     0.175912     0.232779   
beta_display     0.381623  0.001200    0.060160     0.284184     0.382584   
beta_email       0.167951  0.000963    0.058976     0.070530     0.169184   
beta_search      0.265139  0.001528    0.086826     0.121994     0.266863   
sigma          195.602000  0.262746   14.504500   173.012000   194.739000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__          -578.581000  1671.49  394.966  1.000640  
alpha         4667.440000  1643.80  388.421  0.999917  
beta_tv          0.353202  3962.18  936.243  0.999695  
beta_lnl         0.221278  3086.82  729.399  0.999523  
beta_social      0.287566  2708.75  640.064  0.999867  
beta_display     0.480715  2511.72  593.506  1.000620  
beta_email       0.263505  3751.68  886.503  0.999614  
beta_search      0.405761  3229.82  763.190  0.999516  
sigma          220.198000  3047.42  720.091  0.999847  ","Processing csv files: ./stan_outputs/seed-7633-N-100\mmm_model-20240223121359_1.csv, ./stan_outputs/seed-7633-N-100\mmm_model-20240223121359_2.csv, ./stan_outputs/seed-7633-N-100\mmm_model-20240223121359_3.csv, ./stan_outputs/seed-7633-N-100\mmm_model-20240223121359_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",4.226402521133423
7633,240223,240223-7633,2402231214,STAN,200,"                     Mean      MCSE      StdDev           5%          50%  \
lp__         -1172.900000  0.046130    1.986440 -1176.650000 -1172.540000   
alpha         4968.460000  2.185640  115.291000  4775.090000  4968.160000   
beta_tv          0.320933  0.000204    0.012929     0.299613     0.320819   
beta_lnl         0.037368  0.000366    0.024401    -0.003052     0.037492   
beta_social      0.158419  0.000387    0.024948     0.117300     0.158440   
beta_display     0.265694  0.000707    0.042229     0.197532     0.265021   
beta_email       0.167182  0.000700    0.046526     0.091462     0.166911   
beta_search      0.180806  0.001005    0.065028     0.075870     0.180357   
sigma          207.079000  0.149844   10.513200   190.574000   206.775000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1170.320000  1854.29  316.054  1.001430  
alpha         5158.760000  2782.48  474.260  1.000600  
beta_tv          0.342532  4004.67  682.575  0.999444  
beta_lnl         0.078024  4451.23  758.689  0.999668  
beta_social      0.199408  4151.02  707.519  1.000510  
beta_display     0.336202  3567.14  608.001  0.999564  
beta_email       0.243535  4412.01  752.005  1.000220  
beta_search      0.286049  4187.00  713.653  1.000450  
sigma          225.021000  4922.59  839.031  0.999777  ","Processing csv files: ./stan_outputs/seed-7633-N-200\mmm_model-20240223121404_1.csv, ./stan_outputs/seed-7633-N-200\mmm_model-20240223121404_2.csv, ./stan_outputs/seed-7633-N-200\mmm_model-20240223121404_3.csv, ./stan_outputs/seed-7633-N-200\mmm_model-20240223121404_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",6.279463529586792
7633,240223,240223-7633,2402231214,STAN,300,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -1762.370000  0.043913   1.947660 -1765.970000 -1762.040000   
alpha         5060.630000  1.910220  94.375300  4904.380000  5061.680000   
beta_tv          0.291985  0.000164   0.010512     0.274649     0.292060   
beta_lnl         0.017823  0.000330   0.020852    -0.016423     0.017988   
beta_social      0.172251  0.000339   0.020945     0.137532     0.172320   
beta_display     0.271383  0.000595   0.036295     0.212607     0.270613   
beta_email       0.209667  0.000612   0.038190     0.145970     0.209445   
beta_search      0.079365  0.000827   0.052433    -0.006932     0.080091   
sigma          211.204000  0.146974   8.862910   197.257000   210.876000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -1759.780000  1967.18  281.589  1.000330  
alpha         5214.060000  2440.89  349.397  1.000980  
beta_tv          0.309492  4105.36  587.655  1.000150  
beta_lnl         0.052903  3989.94  571.133  0.999826  
beta_social      0.206699  3825.27  547.563  0.999911  
beta_display     0.331532  3725.63  533.300  1.000580  
beta_email       0.273458  3888.53  556.617  0.999732  
beta_search      0.165990  4019.45  575.358  0.999720  
sigma          225.959000  3636.41  520.528  1.000430  ","Processing csv files: ./stan_outputs/seed-7633-N-300\mmm_model-20240223121411_1.csv, ./stan_outputs/seed-7633-N-300\mmm_model-20240223121411_2.csv, ./stan_outputs/seed-7633-N-300\mmm_model-20240223121411_3.csv, ./stan_outputs/seed-7633-N-300\mmm_model-20240223121411_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",7.389677286148071
7633,240223,240223-7633,2402231214,STAN,400,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -2324.910000  0.046799   2.011250 -2328.680000 -2324.580000   
alpha         4930.540000  1.480110  76.079200  4807.460000  4932.170000   
beta_tv          0.307634  0.000136   0.008840     0.293165     0.307469   
beta_lnl         0.058452  0.000289   0.017409     0.029628     0.058384   
beta_social      0.228193  0.000307   0.017521     0.199296     0.228187   
beta_display     0.229981  0.000517   0.029186     0.182958     0.229663   
beta_email       0.125700  0.000473   0.031108     0.075350     0.125664   
beta_search      0.124047  0.000686   0.043234     0.050470     0.124758   
sigma          199.711000  0.107037   7.036000   188.195000   199.643000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -2322.250000  1846.97  206.090  1.002460  
alpha         5055.010000  2642.06  294.807  1.000160  
beta_tv          0.322247  4236.03  472.666  0.999917  
beta_lnl         0.086733  3619.55  403.878  0.999590  
beta_social      0.256706  3255.80  363.289  0.999949  
beta_display     0.278091  3189.62  355.905  0.999763  
beta_email       0.176642  4325.33  482.630  0.999509  
beta_search      0.195193  3969.57  442.934  0.999599  
sigma          211.376000  4320.98  482.145  1.000240  ","Processing csv files: ./stan_outputs/seed-7633-N-400\mmm_model-20240223121419_1.csv, ./stan_outputs/seed-7633-N-400\mmm_model-20240223121419_2.csv, ./stan_outputs/seed-7633-N-400\mmm_model-20240223121419_3.csv, ./stan_outputs/seed-7633-N-400\mmm_model-20240223121419_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",8.30866003036499
7633,240223,240223-7633,2402231214,STAN,500,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -2932.340000  0.049507   2.070510 -2936.230000 -2932.000000   
alpha         4921.120000  1.390210  72.994600  4800.520000  4921.700000   
beta_tv          0.297044  0.000136   0.008522     0.282849     0.297134   
beta_lnl         0.043143  0.000258   0.016403     0.015600     0.043035   
beta_social      0.212506  0.000267   0.017161     0.184386     0.212801   
beta_display     0.261186  0.000460   0.028520     0.214814     0.261201   
beta_email       0.183888  0.000499   0.031040     0.133224     0.183578   
beta_search      0.153427  0.000644   0.040719     0.086444     0.153161   
sigma          211.268000  0.106807   6.816700   200.345000   211.092000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -2929.680000  1749.15  160.945  1.004580  
alpha         5040.950000  2756.91  253.672  1.001630  
beta_tv          0.311045  3930.28  361.638  1.001050  
beta_lnl         0.069493  4056.39  373.242  1.000650  
beta_social      0.240847  4140.10  380.944  1.001120  
beta_display     0.307813  3841.30  353.451  0.999902  
beta_email       0.235692  3870.69  356.155  1.000310  
beta_search      0.219747  3995.80  367.667  1.000300  
sigma          222.704000  4073.32  374.800  0.999793  ","Processing csv files: ./stan_outputs/seed-7633-N-500\mmm_model-20240223121428_1.csv, ./stan_outputs/seed-7633-N-500\mmm_model-20240223121428_2.csv, ./stan_outputs/seed-7633-N-500\mmm_model-20240223121428_3.csv, ./stan_outputs/seed-7633-N-500\mmm_model-20240223121428_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",9.287981510162354
7633,240223,240223-7633,2402231214,STAN,600,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -3509.640000  0.046636   2.010450 -3513.460000 -3509.330000   
alpha         5025.300000  1.310830  62.905900  4923.060000  5025.890000   
beta_tv          0.311563  0.000114   0.007357     0.299648     0.311708   
beta_lnl         0.051270  0.000228   0.014566     0.027175     0.051377   
beta_social      0.187304  0.000258   0.014912     0.162800     0.187732   
beta_display     0.255593  0.000423   0.024723     0.214575     0.255341   
beta_email       0.131439  0.000495   0.027000     0.086103     0.131536   
beta_search      0.048651  0.000565   0.034383    -0.010160     0.048909   
sigma          208.223000  0.105734   6.055760   198.428000   208.140000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -3507.000000  1858.45  169.939  1.002030  
alpha         5130.630000  2302.98  210.587  0.999818  
beta_tv          0.323452  4130.09  377.660  0.999830  
beta_lnl         0.074686  4077.28  372.831  1.000330  
beta_social      0.211066  3331.76  304.660  1.001080  
beta_display     0.296156  3409.04  311.726  0.999881  
beta_email       0.175249  2979.92  272.487  1.000160  
beta_search      0.104040  3700.40  338.369  0.999712  
sigma          218.181000  3280.26  299.951  1.000230  ","Processing csv files: ./stan_outputs/seed-7633-N-600\mmm_model-20240223121437_1.csv, ./stan_outputs/seed-7633-N-600\mmm_model-20240223121437_2.csv, ./stan_outputs/seed-7633-N-600\mmm_model-20240223121437_3.csv, ./stan_outputs/seed-7633-N-600\mmm_model-20240223121437_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",8.68618893623352
7633,240223,240223-7633,2402231214,STAN,700,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -4080.570000  0.050228   2.073820 -4084.460000 -4080.220000   
alpha         4945.530000  1.258530  59.339900  4847.760000  4946.030000   
beta_tv          0.309268  0.000102   0.006826     0.298023     0.309274   
beta_lnl         0.051416  0.000219   0.013844     0.028840     0.051333   
beta_social      0.199458  0.000234   0.014240     0.175791     0.199369   
beta_display     0.234744  0.000380   0.023311     0.197579     0.234471   
beta_email       0.166303  0.000405   0.023666     0.128246     0.166169   
beta_search      0.157486  0.000530   0.033852     0.102642     0.157208   
sigma          204.591000  0.082409   5.483280   195.618000   204.418000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -4077.890000  1704.71  110.696  1.002020  
alpha         5042.140000  2223.15  144.360  1.000420  
beta_tv          0.320659  4478.79  290.831  1.000300  
beta_lnl         0.074093  4012.30  260.539  1.000400  
beta_social      0.222897  3713.28  241.122  0.999586  
beta_display     0.272718  3765.70  244.526  0.999597  
beta_email       0.205800  3407.36  221.257  1.000300  
beta_search      0.213500  4081.16  265.010  1.000450  
sigma          213.657000  4427.19  287.480  0.999220  ","Processing csv files: ./stan_outputs/seed-7633-N-700\mmm_model-20240223121447_1.csv, ./stan_outputs/seed-7633-N-700\mmm_model-20240223121447_2.csv, ./stan_outputs/seed-7633-N-700\mmm_model-20240223121447_3.csv, ./stan_outputs/seed-7633-N-700\mmm_model-20240223121447_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",11.165959358215332
7633,240223,240223-7633,2402231215,STAN,800,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -4668.760000  0.048081   2.007860 -4672.510000 -4668.430000   
alpha         4904.770000  1.123610  56.818300  4811.080000  4904.200000   
beta_tv          0.302168  0.000096   0.006131     0.292166     0.302105   
beta_lnl         0.055570  0.000187   0.012402     0.035392     0.055363   
beta_social      0.214594  0.000205   0.012516     0.193780     0.214678   
beta_display     0.255792  0.000363   0.021394     0.219628     0.255584   
beta_email       0.144224  0.000392   0.023627     0.104899     0.144309   
beta_search      0.163409  0.000481   0.030604     0.113341     0.164047   
sigma          205.978000  0.076052   5.220130   197.593000   205.848000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__         -4666.150000  1743.88  104.293  1.000630  
alpha         4997.820000  2557.08  152.926  1.000750  
beta_tv          0.312379  4106.74  245.604  1.000050  
beta_lnl         0.076317  4385.79  262.292  0.999497  
beta_social      0.235191  3743.29  223.868  0.999814  
beta_display     0.291110  3467.27  207.360  0.999670  
beta_email       0.182936  3625.62  216.831  0.999589  
beta_search      0.213420  4049.29  242.168  0.999939  
sigma          214.922000  4711.29  281.759  0.999403  ","Processing csv files: ./stan_outputs/seed-7633-N-800\mmm_model-20240223121458_1.csv, ./stan_outputs/seed-7633-N-800\mmm_model-20240223121458_2.csv, ./stan_outputs/seed-7633-N-800\mmm_model-20240223121458_3.csv, ./stan_outputs/seed-7633-N-800\mmm_model-20240223121458_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",11.968459129333496
7633,240223,240223-7633,2402231215,STAN,900,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -5197.430000  0.052002   2.005230 -5201.180000 -5197.040000   
alpha         5008.500000  1.057010  49.131000  4927.230000  5009.040000   
beta_tv          0.291056  0.000085   0.005690     0.281886     0.291010   
beta_lnl         0.058262  0.000183   0.010945     0.040350     0.058274   
beta_social      0.205976  0.000194   0.011955     0.186029     0.206201   
beta_display     0.251227  0.000342   0.019042     0.219730     0.251223   
beta_email       0.165849  0.000330   0.020506     0.131884     0.166137   
beta_search      0.070361  0.000447   0.027965     0.024023     0.071154   
sigma          194.084000  0.071325   4.493570   186.883000   193.924000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__         -5194.790000  1486.90   87.4804  1.005510  
alpha         5088.930000  2160.50  127.1110  1.000450  
beta_tv          0.300368  4509.96  265.3390  0.999585  
beta_lnl         0.076027  3582.60  210.7780  0.999613  
beta_social      0.225701  3800.62  223.6050  0.999884  
beta_display     0.282125  3108.10  182.8620  1.000180  
beta_email       0.199537  3863.05  227.2780  0.999842  
beta_search      0.116183  3918.21  230.5240  1.000540  
sigma          201.630000  3969.20  233.5240  0.999690  ","Processing csv files: ./stan_outputs/seed-7633-N-900\mmm_model-20240223121511_1.csv, ./stan_outputs/seed-7633-N-900\mmm_model-20240223121511_2.csv, ./stan_outputs/seed-7633-N-900\mmm_model-20240223121511_3.csv, ./stan_outputs/seed-7633-N-900\mmm_model-20240223121511_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",12.217418432235718
7633,240223,240223-7633,2402231215,STAN,1000,"                     Mean      MCSE     StdDev           5%          50%  \
lp__         -5821.120000  0.049224   2.005240 -5824.810000 -5820.810000   
alpha         5033.730000  0.831462  46.471900  4957.110000  5034.180000   
beta_tv          0.307348  0.000082   0.005718     0.297792     0.307332   
beta_lnl         0.044796  0.000170   0.011241     0.026263     0.044587   
beta_social      0.184482  0.000174   0.011357     0.165503     0.184676   
beta_display     0.243193  0.000281   0.017975     0.213440     0.243433   
beta_email       0.140507  0.000294   0.019385     0.109260     0.140553   
beta_search      0.110747  0.000420   0.028672     0.063583     0.110363   
sigma          203.274000  0.073598   4.625710   195.825000   203.131000   

                      95%    N_Eff   N_Eff/s     R_hat  
lp__         -5818.460000  1659.47   79.9591  1.000600  
alpha         5109.820000  3123.89  150.5200  0.999542  
beta_tv          0.316625  4807.89  231.6610  0.999318  
beta_lnl         0.063344  4363.28  210.2380  0.999572  
beta_social      0.203129  4271.01  205.7920  0.999753  
beta_display     0.272497  4085.38  196.8480  1.000330  
beta_email       0.172244  4338.20  209.0290  1.000100  
beta_search      0.158552  4665.10  224.7810  0.999566  
sigma          211.256000  3950.29  190.3390  0.999943  ","Processing csv files: ./stan_outputs/seed-7633-N-1000\mmm_model-20240223121524_1.csv, ./stan_outputs/seed-7633-N-1000\mmm_model-20240223121524_2.csv, ./stan_outputs/seed-7633-N-1000\mmm_model-20240223121524_3.csv, ./stan_outputs/seed-7633-N-1000\mmm_model-20240223121524_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",13.858454942703247
9567,240223,240223-9567,2402231215,STAN,100,"                     Mean      MCSE      StdDev           5%          50%  \
lp__          -581.350000  0.050813    2.098650  -585.309000  -581.005000   
alpha         4364.730000  4.412860  184.977000  4065.890000  4370.560000   
beta_tv          0.325462  0.000294    0.017338     0.297053     0.325422   
beta_lnl         0.162945  0.000625    0.035534     0.105504     0.162751   
beta_social      0.231516  0.000632    0.034219     0.175408     0.231562   
beta_display     0.381558  0.001175    0.061346     0.282068     0.380821   
beta_email       0.164589  0.000975    0.058366     0.070605     0.165328   
beta_search      0.260704  0.001599    0.087088     0.117284     0.261217   
sigma          196.147000  0.234406   14.646800   173.717000   195.321000   

                      95%    N_Eff  N_Eff/s     R_hat  
lp__          -578.592000  1705.84  413.036  1.001340  
alpha         4667.050000  1757.09  425.445  0.999678  
beta_tv          0.353848  3483.99  843.581  0.999635  
beta_lnl         0.220545  3231.77  782.510  0.999759  
beta_social      0.288007  2935.42  710.755  0.999826  
beta_display     0.482735  2725.18  659.849  0.999574  
beta_email       0.258960  3581.11  867.097  0.999596  
beta_search      0.401893  2967.27  718.468  0.999263  
sigma          221.851000  3904.35  945.363  0.999778  ","Processing csv files: ./stan_outputs/seed-9567-N-100\mmm_model-20240223121538_1.csv, ./stan_outputs/seed-9567-N-100\mmm_model-20240223121538_2.csv, ./stan_outputs/seed-9567-N-100\mmm_model-20240223121538_3.csv, ./stan_outputs/seed-9567-N-100\mmm_model-20240223121538_4.csv

Checking sampler transitions treedepth.
Treedepth satisfactory for all transitions.

Checking sampler transitions for divergences.
No divergent transitions found.

Checking E-BFMI - sampler transitions HMC potential energy.
E-BFMI satisfactory.

Effective sample size satisfactory.

Split R-hat values satisfactory all parameters.

Processing complete, no problems detected.
",3.4941649436950684
